n_workers,n_threads,n_partitions,load_time,rotation_time,mapping_time,compute_time,total_time
1,1,1,7.207897186279297,0.024982213973999023,0.0015101432800292969,37.222511768341064,44.45849847793579
2,1,1,6.167673826217651,0.021074771881103516,0.0021753311157226562,35.522791147232056,41.71389818191528
3,1,1,6.026695489883423,0.020701169967651367,0.008936405181884766,34.841227769851685,40.89816188812256
4,1,1,5.759392738342285,0.019683837890625,0.0007228851318359375,35.24927020072937,41.02992558479309
5,1,1,5.710862398147583,0.019624948501586914,0.008380889892578125,35.08034086227417,40.82029676437378
6,1,1,6.244051933288574,0.021346092224121094,0.0028645992279052734,35.282551288604736,41.551700592041016
7,1,1,5.903683423995972,0.019546031951904297,0.00106048583984375,37.78518629074097,43.70969820022583
8,1,1,5.756617307662964,0.01970362663269043,0.0007612705230712891,34.01459074020386,39.79385304450989
1,1,2,5.718728303909302,0.020804166793823242,0.0009729862213134766,18.07477307319641,23.816815853118896
2,1,2,5.897371053695679,0.02124953269958496,0.0014867782592773438,19.236992359161377,25.157263040542603
3,1,2,6.065917253494263,0.02042984962463379,0.0006823539733886719,18.619065523147583,24.706235647201538
4,1,2,5.737364053726196,0.01953601837158203,0.0007140636444091797,18.768848180770874,24.526630401611328
5,1,2,5.750209093093872,0.020462751388549805,0.0010192394256591797,18.478333950042725,24.250168561935425
6,1,2,5.780299186706543,0.01989459991455078,0.0013890266418457031,19.367103815078735,25.16913104057312
7,1,2,6.117284774780273,0.020494699478149414,0.0007257461547851562,18.86818552017212,25.00690245628357
8,1,2,5.94498085975647,0.020223617553710938,0.0015702247619628906,20.382232189178467,26.349166870117188
1,1,4,5.719176769256592,0.019943952560424805,0.0013852119445800781,9.927249193191528,15.667956352233887
2,1,4,5.8432605266571045,0.020505905151367188,0.0013904571533203125,9.849790096282959,15.715118169784546
3,1,4,5.945714950561523,0.02210855484008789,0.00081634521484375,10.372533321380615,16.341336488723755
4,1,4,5.720404386520386,0.019992589950561523,0.0015704631805419922,10.445757150650024,16.188720226287842
5,1,4,5.739959716796875,0.019495725631713867,0.0005407333374023438,10.37760853767395,16.137783765792847
6,1,4,5.798324823379517,0.019370555877685547,0.0007777214050292969,10.561416149139404,16.380026817321777
7,1,4,5.658052206039429,0.019275665283203125,0.0005848407745361328,10.623822450637817,16.304415941238403
8,1,4,5.714236736297607,0.019298553466796875,0.0011725425720214844,11.552748441696167,17.288731575012207
1,1,8,5.719512939453125,0.018847227096557617,0.00057220458984375,9.680296421051025,15.41943097114563
2,1,8,6.06681489944458,0.020350217819213867,0.0019342899322509766,5.8103132247924805,11.899593353271484
3,1,8,6.031714916229248,0.02089405059814453,0.0008347034454345703,6.030897378921509,12.08454179763794
4,1,8,5.646172285079956,0.01963520050048828,0.0012781620025634766,5.78871488571167,11.455935001373291
5,1,8,5.623775959014893,0.01909470558166504,0.0034782886505126953,6.011870384216309,11.658392429351807
6,1,8,5.703657388687134,0.01871943473815918,0.0011327266693115234,6.242712736129761,11.966695308685303
7,1,8,5.6922502517700195,0.019868850708007812,0.0007925033569335938,6.262031555175781,11.975269079208374
8,1,8,5.802737236022949,0.01934504508972168,0.0012938976287841797,6.946496248245239,12.770010709762573
1,1,16,5.823728799819946,0.019474029541015625,0.0005650520324707031,8.52283763885498,14.366924047470093
2,1,16,5.671424865722656,0.01936030387878418,0.0011878013610839844,6.2423317432403564,11.934450387954712
3,1,16,6.010693311691284,0.020249128341674805,0.0006165504455566406,4.777223348617554,10.810685157775879
4,1,16,5.888648748397827,0.019799232482910156,0.0012650489807128906,3.9183640480041504,9.828210592269897
5,1,16,5.818112373352051,0.019692659378051758,0.0030303001403808594,4.553194761276245,10.394177675247192
6,1,16,5.750913143157959,0.019807100296020508,0.00079345703125,4.2523510456085205,10.024007081985474
7,1,16,6.5591559410095215,0.020297765731811523,0.0016162395477294922,4.87537956237793,11.456614971160889
8,1,16,6.950321674346924,0.020363807678222656,0.0023627281188964844,4.401329278945923,11.374547004699707
1,1,32,6.247149705886841,0.02067732810974121,0.0048983097076416016,8.67245602607727,14.945346355438232
2,1,32,5.973448276519775,0.02062511444091797,0.001728057861328125,5.294176340103149,11.290834903717041
3,1,32,5.732834339141846,0.020032167434692383,0.0008995532989501953,4.981873273849487,10.735808372497559
4,1,32,5.72036075592041,0.019626140594482422,0.0008308887481689453,4.192141056060791,9.933106660842896
5,1,32,5.621068239212036,0.01938152313232422,0.0014231204986572266,4.16485071182251,9.80687665939331
6,1,32,5.6366143226623535,0.019936084747314453,0.0008261203765869141,3.7581021785736084,9.415634632110596
7,1,32,5.939451456069946,0.020135164260864258,0.0017561912536621094,4.2504308223724365,10.21201205253601
8,1,32,6.020859479904175,0.019966840744018555,0.0013849735260009766,4.416749954223633,10.459108829498291
1,1,64,5.815168857574463,0.0198061466217041,0.0009334087371826172,9.338086366653442,15.1741361618042
2,1,64,6.032392978668213,0.020101547241210938,0.0019180774688720703,5.826818227767944,11.881450414657593
3,1,64,5.966787099838257,0.020606517791748047,0.00110626220703125,5.063719272613525,11.05241346359253
4,1,64,5.824847459793091,0.01913738250732422,0.0008149147033691406,4.285234451293945,10.130185604095459
5,1,64,5.872990369796753,0.019396066665649414,0.0010869503021240234,3.951164960861206,9.84479284286499
6,1,64,5.863368988037109,0.019579172134399414,0.0009653568267822266,4.260036468505859,10.145045280456543
7,1,64,5.832980155944824,0.019228219985961914,0.0012462139129638672,4.458206415176392,10.311787366867065
8,1,64,5.829206705093384,0.020062923431396484,0.0014646053314208984,4.300495386123657,10.1513831615448
